provinsi,tahun,bulan,stok_beras_ton,stok_padi_ton,harga_beras,jumlah_bencana,jumlah_curah_hujan,durasi_hujan_berturut_turut,max_curah_hujan,jumlah_hari_puasa,jumlah_hari_lebaran,jumlah_hari_nataru,harga_beras_bulan_lalu,stok_beras_bulan_lalu,tanggal,cluster_kmeans,anomaly_isolation_forest
BENGKULU,2024,11,6220.94694,10913.942,"15,200",1,277.6,5,59.7,0,0,0,"15,250",15552.36735,2024-11-01,0,1
BENGKULU,2024,12,6220.94694,10913.942,"15,150",1,491.9,8,183.9,0,0,2,"15,200",6220.94694,2024-12-01,0,1
BENGKULU,2025,1,15958.14458,26568.3,"15,150",0,373.5,5,67.7,0,0,1,"15,150",6220.94694,2025-01-01,0,1
BENGKULU,2025,2,10437.81988,17809.46,"15,150",1,303.6,8,50.2,0,0,0,"15,150",15958.14458,2025-02-01,0,1
BENGKULU,2025,3,17283.73686,28679.14,"15,300",0,361.7,9,69.5,30,2,0,"15,150",10437.81988,2025-03-01,0,1
BENGKULU,2025,4,21746.75658,35793.94,"15,300",0,212.0,4,50.0,0,5,0,"15,300",17283.73686,2025-04-01,0,1
BENGKULU,2025,5,23497.80203,37945.16,"15,300",5,132.6,3,48.0,0,0,0,"15,300",21746.75658,2025-05-01,0,1
BENGKULU,2025,6,8449.611427,14757.21,"15,350",0,159.4,4,77.0,0,0,0,"15,300",23497.80203,2025-06-01,0,1
DI YOGYAKARTA,2021,2,19033.36123,33391.8618,"11,400",3,276.1,5,47.2,0,0,0,"11,400",15861.13436,2021-02-01,0,1
DI YOGYAKARTA,2021,3,47583.40307,83479.6545,"11,400",4,245.9,7,41.7,0,0,0,"11,400",19033.36123,2021-03-01,0,1
DI YOGYAKARTA,2021,4,57100.08368,100175.5854,"11,400",1,236.0,4,55.5,18,0,0,"11,400",47583.40307,2021-04-01,0,1
DI YOGYAKARTA,2021,5,31722.26871,55653.103,"11,150",0,60.1,1,24.9,12,3,0,"11,400",57100.08368,2021-05-01,0,1
DI YOGYAKARTA,2021,6,22205.5881,38957.1721,"11,150",2,209.1,3,84.8,0,0,0,"11,150",31722.26871,2021-06-01,0,1
DI YOGYAKARTA,2021,7,15861.13436,27826.5515,"11,150",0,8.8,1,6.2,0,0,0,"11,150",22205.5881,2021-07-01,0,1
DI YOGYAKARTA,2021,8,19033.36123,33391.8618,"11,150",0,33.9,3,17.5,0,0,0,"11,150",15861.13436,2021-08-01,0,1
DI YOGYAKARTA,2021,9,31722.26871,55653.103,"11,150",0,133.6,3,28.8,0,0,0,"11,150",19033.36123,2021-09-01,0,1
DI YOGYAKARTA,2021,10,31722.26871,55653.103,"11,150",0,145.7,3,60.7,0,0,0,"11,150",31722.26871,2021-10-01,0,1
DI YOGYAKARTA,2021,11,12688.90748,22261.2412,"11,250",13,344.8,20,45.8,0,0,0,"11,150",31722.26871,2021-11-01,0,1
DI YOGYAKARTA,2021,12,12688.90748,22261.2412,"11,250",0,409.9,7,70.1,0,0,1,"11,250",12688.90748,2021-12-01,0,1
DI YOGYAKARTA,2022,1,16008.43661,28084.9765,"11,250",1,254.5,7,52.8,0,0,1,"11,250",12688.90748,2022-01-01,0,1
DI YOGYAKARTA,2022,2,19210.12393,33701.9718,"11,250",7,396.4,5,97.6,0,0,0,"11,250",16008.43661,2022-02-01,0,1
DI YOGYAKARTA,2022,3,48025.30981,84254.9295,"11,250",3,300.0,7,59.8,0,0,0,"11,250",19210.12393,2022-03-01,0,1
DI YOGYAKARTA,2022,4,57630.37178,101105.9154,"11,250",3,266.3,6,46.3,28,1,0,"11,250",48025.30981,2022-04-01,0,1
DI YOGYAKARTA,2022,5,32016.87321,56169.953,"11,250",3,231.6,4,69.0,2,5,0,"11,250",57630.37178,2022-05-01,0,1
DI YOGYAKARTA,2022,6,22411.81125,39318.9671,"11,250",1,268.1,3,69.5,0,0,0,"11,250",32016.87321,2022-06-01,0,1
DI YOGYAKARTA,2022,7,16008.43661,28084.9765,"11,250",0,100.6,1,81.1,0,0,0,"11,250",22411.81125,2022-07-01,0,1
DI YOGYAKARTA,2022,8,19210.12393,33701.9718,"11,250",0,36.3,6,7.0,0,0,0,"11,250",16008.43661,2022-08-01,0,1
DI YOGYAKARTA,2022,9,32016.87321,56169.953,"11,250",0,112.1,4,29.3,0,0,0,"11,250",19210.12393,2022-09-01,0,1
DI YOGYAKARTA,2022,10,32016.87321,56169.953,"11,450",7,403.9,7,64.7,0,0,0,"11,250",32016.87321,2022-10-01,0,1
DI YOGYAKARTA,2022,11,12806.74928,22467.9812,"11,450",2,413.9,9,60.2,0,0,0,"11,450",32016.87321,2022-11-01,0,1
DI YOGYAKARTA,2022,12,12806.74928,22467.9812,"11,750",2,376.2,9,52.5,0,0,1,"11,450",12806.74928,2022-12-01,0,1
DI YOGYAKARTA,2023,1,15222.24017,26705.6845,"12,300",0,297.7,7,62.9,0,0,1,"11,750",12806.74928,2023-01-01,0,1
DI YOGYAKARTA,2023,2,18266.6882,32046.8214,"12,550",0,361.1,11,54.6,0,0,0,"12,300",15222.24017,2023-02-01,0,1
DI YOGYAKARTA,2023,3,45666.72049,80117.0535,"13,050",0,273.7,4,76.0,9,0,0,"12,550",18266.6882,2023-03-01,0,1
DI YOGYAKARTA,2023,4,54800.06459,96140.4642,"13,050",0,222.1,7,72.9,21,7,0,"13,050",45666.72049,2023-04-01,0,1
DI YOGYAKARTA,2023,5,30444.48033,53411.369,"13,150",0,101.2,4,64.8,0,0,0,"13,050",54800.06459,2023-05-01,0,1
DI YOGYAKARTA,2023,6,21311.13623,37387.9583,"13,050",0,2.1,0,0.8,0,0,0,"13,150",30444.48033,2023-06-01,0,1
DI YOGYAKARTA,2023,7,15222.24017,26705.6845,"13,050",0,31.4,2,14.7,0,0,0,"13,050",21311.13623,2023-07-01,0,1
DI YOGYAKARTA,2023,8,18266.6882,32046.8214,"13,050",0,4.2,1,3.2,0,0,0,"13,050",15222.24017,2023-08-01,0,1
DI YOGYAKARTA,2023,9,30444.48033,53411.369,"13,600",0,0.9,0,0.7,0,0,0,"13,050",18266.6882,2023-09-01,0,1
DI YOGYAKARTA,2023,10,30444.48033,53411.369,"13,800",0,0.0,0,0.0,0,0,0,"13,600",30444.48033,2023-10-01,0,1
DI YOGYAKARTA,2023,11,12177.79213,21364.5476,"13,800",0,217.5,2,125.3,0,0,0,"13,800",30444.48033,2023-11-01,0,1
DI YOGYAKARTA,2023,12,12177.79213,21364.5476,"14,000",0,203.5,2,49.5,0,0,2,"13,800",12177.79213,2023-12-01,0,1
DI YOGYAKARTA,2024,1,12905.70545,22641.5885,"14,000",0,647.9,7,92.1,0,0,1,"14,000",12177.79213,2024-01-01,0,1
DI YOGYAKARTA,2024,2,15486.84653,27169.9062,"14,200",0,355.2,3,117.2,0,0,0,"14,000",12905.70545,2024-02-01,0,1
DI YOGYAKARTA,2024,3,38717.11633,67924.7655,"15,400",0,308.4,5,94.5,20,0,0,"14,200",15486.84653,2024-03-01,0,1
DI YOGYAKARTA,2024,4,46460.5396,81509.7186,"15,150",0,321.6,5,79.1,9,6,0,"15,400",38717.11633,2024-04-01,0,1
DI YOGYAKARTA,2024,5,25811.41089,45283.177,"15,150",0,7.7,2,3.8,0,0,0,"15,150",46460.5396,2024-05-01,0,1
DI YOGYAKARTA,2024,6,18067.98762,31698.2239,"14,300",0,44.8,2,16.5,0,0,0,"15,150",25811.41089,2024-06-01,0,1
DI YOGYAKARTA,2024,7,12905.70545,22641.5885,"14,250",0,19.3,2,14.6,0,0,0,"14,300",18067.98762,2024-07-01,0,1
DI YOGYAKARTA,2024,8,15486.84653,27169.9062,"14,250",0,10.0,1,10.0,0,0,0,"14,250",12905.70545,2024-08-01,0,1
DI YOGYAKARTA,2024,9,25811.41089,45283.177,"14,250",0,79.7,2,43.1,0,0,0,"14,250",15486.84653,2024-09-01,0,1
DI YOGYAKARTA,2024,10,25811.41089,45283.177,"14,250",0,42.0,2,14.5,0,0,0,"14,250",25811.41089,2024-10-01,0,1
DI YOGYAKARTA,2024,11,10324.56436,18113.2708,"14,250",0,492.8,7,63.6,0,0,0,"14,250",25811.41089,2024-11-01,0,1
DI YOGYAKARTA,2024,12,10324.56436,18113.2708,"14,150",0,420.1,18,65.8,0,0,2,"14,250",10324.56436,2024-12-01,0,1
DI YOGYAKARTA,2025,1,20490.2592,35465.86,"14,150",0,326.7,5,60.0,0,0,1,"14,150",10324.56436,2025-01-01,0,1
DI YOGYAKARTA,2025,2,70625.96417,120952.63,"14,150",0,231.4,7,48.4,0,0,0,"14,150",20490.2592,2025-02-01,0,1
DI YOGYAKARTA,2025,3,53525.80174,90075.92,"14,300",0,605.5,6,145.2,30,2,0,"14,150",70625.96417,2025-03-01,0,1
DI YOGYAKARTA,2025,4,32504.68297,54072.56,"14,300",0,213.0,4,85.2,0,5,0,"14,300",53525.80174,2025-04-01,0,1
DI YOGYAKARTA,2025,5,17604.27726,29149.71,"14,300",0,514.1,8,92.8,0,0,0,"14,300",32504.68297,2025-05-01,0,1
DI YOGYAKARTA,2025,6,32233.70897,54097.7,"14,300",0,136.0,2,49.4,0,0,0,"14,300",17604.27726,2025-06-01,0,1
DKI JAKARTA,2021,2,111.131874,194.9682,"13,450",19,471.9,9,78.0,0,0,0,"13,450",92.609895,2021-02-01,0,1
DKI JAKARTA,2021,3,277.829685,487.4205,"13,450",2,190.1,4,46.7,0,0,0,"13,450",111.131874,2021-03-01,0,1
DKI JAKARTA,2021,4,333.395622,584.9046,"13,350",1,88.6,2,46.0,18,0,0,"13,450",277.829685,2021-04-01,0,1
DKI JAKARTA,2021,5,185.21979,324.947,"13,400",6,249.8,5,91.6,12,3,0,"13,350",333.395622,2021-05-01,0,1
DKI JAKARTA,2021,6,129.653853,227.4629,"13,400",1,130.6,3,53.0,0,0,0,"13,400",185.21979,2021-06-01,0,1
DKI JAKARTA,2021,7,92.609895,162.4735,"13,350",0,47.0,3,32.5,0,0,0,"13,400",129.653853,2021-07-01,0,1
DKI JAKARTA,2021,8,111.131874,194.9682,"13,250",1,65.6,1,58.7,0,0,0,"13,350",92.609895,2021-08-01,0,1
DKI JAKARTA,2021,9,185.21979,324.947,"13,250",0,83.4,2,64.4,0,0,0,"13,250",111.131874,2021-09-01,0,1
DKI JAKARTA,2021,10,185.21979,324.947,"13,250",0,247.2,3,87.0,0,0,0,"13,250",185.21979,2021-10-01,0,1
DKI JAKARTA,2021,11,74.087916,129.9788,"13,250",6,52.0,3,23.3,0,0,0,"13,250",185.21979,2021-11-01,0,1
DKI JAKARTA,2021,12,74.087916,129.9788,"13,350",2,162.9,5,67.5,0,0,1,"13,250",74.087916,2021-12-01,0,1
DKI JAKARTA,2022,1,66.626445,116.8885,"13,550",0,384.5,5,134.7,0,0,1,"13,350",74.087916,2022-01-01,0,1
DKI JAKARTA,2022,2,79.951734,140.2662,"13,450",2,198.0,7,61.0,0,0,0,"13,550",66.626445,2022-02-01,0,1
DKI JAKARTA,2022,3,199.879335,350.6655,"13,450",5,139.3,4,32.0,0,0,0,"13,450",79.951734,2022-03-01,0,1
DKI JAKARTA,2022,4,239.855202,420.7986,"13,450",2,153.9,3,54.0,28,1,0,"13,450",199.879335,2022-04-01,0,1
DKI JAKARTA,2022,5,133.25289,233.777,"13,400",2,72.1,2,18.8,2,5,0,"13,450",239.855202,2022-05-01,0,1
DKI JAKARTA,2022,6,93.277023,163.6439,"13,400",1,41.1,4,9.8,0,0,0,"13,400",133.25289,2022-06-01,0,1
DKI JAKARTA,2022,7,66.626445,116.8885,"13,400",4,138.3,2,49.8,0,0,0,"13,400",93.277023,2022-07-01,0,1
DKI JAKARTA,2022,8,79.951734,140.2662,"13,400",3,52.6,2,27.1,0,0,0,"13,400",66.626445,2022-08-01,0,1
DKI JAKARTA,2022,9,133.25289,233.777,"13,650",0,66.9,3,34.6,0,0,0,"13,400",79.951734,2022-09-01,0,1
DKI JAKARTA,2022,10,133.25289,233.777,"13,750",3,237.3,3,98.0,0,0,0,"13,650",133.25289,2022-10-01,0,1
DKI JAKARTA,2022,11,53.301156,93.5108,"13,750",3,103.0,3,45.0,0,0,0,"13,750",133.25289,2022-11-01,0,1
DKI JAKARTA,2022,12,53.301156,93.5108,"13,950",2,122.0,3,35.2,0,0,1,"13,750",53.301156,2022-12-01,0,1
DKI JAKARTA,2023,1,76.21698,133.714,"14,050",1,268.2,4,134.4,0,0,1,"13,950",53.301156,2023-01-01,0,1
DKI JAKARTA,2023,2,91.460376,160.4568,"14,300",7,496.1,8,85.1,0,0,0,"14,050",76.21698,2023-02-01,0,1
DKI JAKARTA,2023,3,228.65094,401.142,"14,550",5,246.7,4,59.4,9,0,0,"14,300",91.460376,2023-03-01,0,1
DKI JAKARTA,2023,4,274.381128,481.3704,"14,450",1,76.9,2,17.0,21,7,0,"14,550",228.65094,2023-04-01,0,1
DKI JAKARTA,2023,5,152.43396,267.428,"14,450",1,117.7,3,70.5,0,0,0,"14,450",274.381128,2023-05-01,0,1
DKI JAKARTA,2023,6,106.703772,187.1996,"14,500",0,90.6,4,36.7,0,0,0,"14,450",152.43396,2023-06-01,0,1
DKI JAKARTA,2023,7,76.21698,133.714,"14,500",1,11.7,2,5.5,0,0,0,"14,500",106.703772,2023-07-01,0,1
DKI JAKARTA,2023,8,91.460376,160.4568,"14,450",0,0.0,0,0.0,0,0,0,"14,500",76.21698,2023-08-01,0,1
DKI JAKARTA,2023,9,152.43396,267.428,"15,050",0,2.7,1,2.5,0,0,0,"14,450",91.460376,2023-09-01,0,1
DKI JAKARTA,2023,10,152.43396,267.428,"15,200",0,0.0,0,0.0,0,0,0,"15,050",152.43396,2023-10-01,0,1
DKI JAKARTA,2023,11,60.973584,106.9712,"15,200",2,204.1,3,35.5,0,0,0,"15,200",152.43396,2023-11-01,0,1
DKI JAKARTA,2023,12,60.973584,106.9712,"15,200",0,7.0,2,3.0,0,0,2,"15,200",60.973584,2023-12-01,0,1
DKI JAKARTA,2024,1,65.73639,115.327,"15,400",8,399.3,5,144.0,0,0,1,"15,200",60.973584,2024-01-01,0,1
DKI JAKARTA,2024,2,78.883668,138.3924,"15,700",2,488.8,6,142.1,0,0,0,"15,400",65.73639,2024-02-01,0,1
DKI JAKARTA,2024,3,197.20917,345.981,"16,150",4,253.4,5,62.5,20,0,0,"15,700",78.883668,2024-03-01,0,1
DKI JAKARTA,2024,4,236.651004,415.1772,"16,050",3,176.7,3,74.5,9,6,0,"16,150",197.20917,2024-04-01,0,1
DKI JAKARTA,2024,5,131.47278,230.654,"15,450",2,9.0,2,5.5,0,0,0,"16,050",236.651004,2024-05-01,0,1
DKI JAKARTA,2024,6,92.030946,161.4578,"15,400",1,148.8,1,82.0,0,0,0,"15,450",131.47278,2024-06-01,0,1
DKI JAKARTA,2024,7,65.73639,115.327,"15,600",2,102.4,3,40.9,0,0,0,"15,400",92.030946,2024-07-01,0,1
DKI JAKARTA,2024,8,78.883668,138.3924,"15,650",0,1.5,1,1.5,0,0,0,"15,600",65.73639,2024-08-01,0,1
DKI JAKARTA,2024,9,131.47278,230.654,"15,550",1,77.8,2,64.7,0,0,0,"15,650",78.883668,2024-09-01,0,1
DKI JAKARTA,2024,10,131.47278,230.654,"15,550",1,94.3,3,67.7,0,0,0,"15,550",131.47278,2024-10-01,0,1
DKI JAKARTA,2024,11,52.589112,92.2616,"15,550",4,60.0,2,43.6,0,0,0,"15,550",131.47278,2024-11-01,0,1
DKI JAKARTA,2024,12,52.589112,92.2616,"15,450",0,246.9,7,63.4,0,0,2,"15,550",52.589112,2024-12-01,0,1
DKI JAKARTA,2025,1,66.79640538,112.87,"15,700",4,368.9,5,91.1,0,0,1,"15,450",52.589112,2025-01-01,0,1
DKI JAKARTA,2025,2,0.0,0.0,"15,700",2,203.2,7,69.7,0,0,0,"15,700",66.79640538,2025-02-01,0,1
DKI JAKARTA,2025,3,0.0,0.0,"15,700",7,138.7,3,58.5,30,2,0,"15,700",0.0,2025-03-01,0,1
DKI JAKARTA,2025,4,10.03032546,16.94,"15,700",1,261.1,4,49.3,0,5,0,"15,700",0.0,2025-04-01,0,1
DKI JAKARTA,2025,5,30.28732341,50.97,"15,650",4,192.7,3,48.2,0,0,0,"15,700",10.03032546,2025-05-01,0,1
DKI JAKARTA,2025,6,12.07740772,20.41,"15,800",0,82.4,2,28.5,0,0,0,"15,650",30.28732341,2025-06-01,0,1
GORONTALO,2021,2,8016.235812,14063.5716,"10,850",4,90.6,2,34.3,0,0,0,"10,850",6680.19651,2021-02-01,0,1
GORONTALO,2021,3,20040.58953,35158.929,"10,850",5,138.6,7,49.9,0,0,0,"10,850",8016.235812,2021-03-01,0,1
GORONTALO,2021,4,24048.70744,42190.7148,"10,850",1,243.5,5,58.0,18,0,0,"10,850",20040.58953,2021-04-01,0,1
GORONTALO,2021,5,13360.39302,23439.286,"10,850",0,397.2,6,63.5,12,3,0,"10,850",24048.70744,2021-05-01,0,1
GORONTALO,2021,6,9352.275114,16407.5002,"10,850",2,49.1,2,17.7,0,0,0,"10,850",13360.39302,2021-06-01,0,1
GORONTALO,2021,7,6680.19651,11719.643,"10,850",3,101.6,2,24.0,0,0,0,"10,850",9352.275114,2021-07-01,0,1
GORONTALO,2021,8,8016.235812,14063.5716,"11,000",1,110.7,3,47.0,0,0,0,"10,850",6680.19651,2021-08-01,0,1
GORONTALO,2021,9,13360.39302,23439.286,"11,000",13,249.3,6,66.0,0,0,0,"11,000",8016.235812,2021-09-01,0,1
GORONTALO,2021,10,13360.39302,23439.286,"11,000",2,193.8,3,52.5,0,0,0,"11,000",13360.39302,2021-10-01,0,1
GORONTALO,2021,11,5344.157208,9375.7144,"11,050",6,405.1,2,211.1,0,0,0,"11,000",13360.39302,2021-11-01,0,1
GORONTALO,2021,12,5344.157208,9375.7144,"10,900",1,108.0,3,27.0,0,0,1,"11,050",5344.157208,2021-12-01,0,1
GORONTALO,2022,1,6843.834105,12006.7265,"11,000",1,50.2,2,11.5,0,0,1,"10,900",5344.157208,2022-01-01,0,1
GORONTALO,2022,2,8212.600926,14408.0718,"11,000",4,70.4,4,17.7,0,0,0,"11,000",6843.834105,2022-02-01,0,1
GORONTALO,2022,3,20531.50231,36020.1795,"11,100",3,237.3,8,79.6,0,0,0,"11,000",8212.600926,2022-03-01,0,1
GORONTALO,2022,4,24637.80278,43224.2154,"11,000",2,146.3,3,34.0,28,1,0,"11,100",20531.50231,2022-04-01,0,1
GORONTALO,2022,5,13687.66821,24013.453,"11,000",5,256.1,6,81.0,2,5,0,"11,000",24637.80278,2022-05-01,0,1
GORONTALO,2022,6,9581.367747,16809.4171,"10,950",0,148.6,2,42.1,0,0,0,"11,000",13687.66821,2022-06-01,0,1
GORONTALO,2022,7,6843.834105,12006.7265,"11,100",5,147.6,3,42.4,0,0,0,"10,950",9581.367747,2022-07-01,0,1
GORONTALO,2022,8,8212.600926,14408.0718,"10,900",4,157.3,2,62.2,0,0,0,"11,100",6843.834105,2022-08-01,0,1
GORONTALO,2022,9,13687.66821,24013.453,"10,950",2,163.5,3,33.3,0,0,0,"10,900",8212.600926,2022-09-01,0,1
GORONTALO,2022,10,13687.66821,24013.453,"11,350",3,284.5,6,51.1,0,0,0,"10,950",13687.66821,2022-10-01,0,1
GORONTALO,2022,11,5475.067284,9605.3812,"11,350",3,207.0,6,39.1,0,0,0,"11,350",13687.66821,2022-11-01,0,1
GORONTALO,2022,12,5475.067284,9605.3812,"11,400",1,82.0,2,40.1,0,0,1,"11,350",5475.067284,2022-12-01,0,1
GORONTALO,2023,1,7165.80516,12571.588,"12,350",5,127.9,3,67.3,0,0,1,"11,400",5475.067284,2023-01-01,0,1
GORONTALO,2023,2,8598.966192,15085.9056,"12,200",5,187.7,7,35.6,0,0,0,"12,350",7165.80516,2023-02-01,0,1
GORONTALO,2023,3,21497.41548,37714.764,"12,450",8,162.5,6,88.0,9,0,0,"12,200",8598.966192,2023-03-01,0,1
GORONTALO,2023,4,25796.89858,45257.7168,"13,500",3,187.4,3,73.8,21,7,0,"12,450",21497.41548,2023-04-01,0,1
GORONTALO,2023,5,14331.61032,25143.176,"13,400",1,78.7,2,22.0,0,0,0,"13,500",25796.89858,2023-05-01,0,1
GORONTALO,2023,6,10032.12722,17600.2232,"13,500",0,63.6,3,26.7,0,0,0,"13,400",14331.61032,2023-06-01,0,1
GORONTALO,2023,7,7165.80516,12571.588,"13,250",1,38.1,2,16.8,0,0,0,"13,500",10032.12722,2023-07-01,0,1
GORONTALO,2023,8,8598.966192,15085.9056,"13,200",5,0.4,0,0.4,0,0,0,"13,250",7165.80516,2023-08-01,0,1
GORONTALO,2023,9,14331.61032,25143.176,"13,400",12,26.0,2,15.9,0,0,0,"13,200",8598.966192,2023-09-01,0,1
GORONTALO,2023,10,14331.61032,25143.176,"14,350",7,10.1,1,9.0,0,0,0,"13,400",14331.61032,2023-10-01,0,1
GORONTALO,2023,11,5732.644128,10057.2704,"14,900",7,256.1,5,81.0,0,0,0,"14,350",14331.61032,2023-11-01,0,1
GORONTALO,2023,12,5732.644128,10057.2704,"14,650",2,152.0,3,68.1,0,0,2,"14,900",5732.644128,2023-12-01,0,1
GORONTALO,2024,1,6693.59208,11743.144,"14,500",0,78.9,6,11.2,0,0,1,"14,650",5732.644128,2024-01-01,0,1
GORONTALO,2024,2,8032.310496,14091.7728,"14,500",5,89.6,5,51.1,0,0,0,"14,500",6693.59208,2024-02-01,0,1
GORONTALO,2024,3,20080.77624,35229.432,"17,350",2,128.7,4,38.5,20,0,0,"14,500",8032.310496,2024-03-01,0,1
GORONTALO,2024,4,24096.93149,42275.3184,"16,750",2,123.7,3,31.9,9,6,0,"17,350",20080.77624,2024-04-01,0,1
GORONTALO,2024,5,13387.18416,23486.288,"14,950",2,183.3,5,58.2,0,0,0,"16,750",24096.93149,2024-05-01,0,1
GORONTALO,2024,6,9371.028912,16440.4016,"14,600",11,223.8,2,63.0,0,0,0,"14,950",13387.18416,2024-06-01,0,1
GORONTALO,2024,7,6693.59208,11743.144,"14,450",7,229.2,7,62.2,0,0,0,"14,600",9371.028912,2024-07-01,0,1
GORONTALO,2024,8,8032.310496,14091.7728,"14,350",3,68.0,4,19.8,0,0,0,"14,450",6693.59208,2024-08-01,0,1
GORONTALO,2024,9,13387.18416,23486.288,"14,900",0,39.2,2,19.7,0,0,0,"14,350",8032.310496,2024-09-01,0,1
GORONTALO,2024,10,13387.18416,23486.288,"14,700",1,97.7,5,19.8,0,0,0,"14,900",13387.18416,2024-10-01,0,1
GORONTALO,2024,11,5354.873664,9394.5152,"14,500",2,203.4,3,65.3,0,0,0,"14,700",13387.18416,2024-11-01,0,1
GORONTALO,2024,12,5354.873664,9394.5152,"14,550",1,130.2,3,36.5,0,0,2,"14,500",5354.873664,2024-12-01,0,1
GORONTALO,2025,1,10152.6273,16571.81,"14,550",13,165.7,4,48.0,0,0,1,"14,550",5354.873664,2025-01-01,0,1
GORONTALO,2025,2,24554.04137,42371.83,"14,650",2,80.1,2,24.1,0,0,0,"14,550",10152.6273,2025-02-01,0,1
GORONTALO,2025,3,24440.16064,42865.3,"14,750",7,230.7,3,60.6,30,2,0,"14,650",24554.04137,2025-03-01,0,1
GORONTALO,2025,4,10834.69535,17484.83,"14,750",3,106.2,3,23.1,0,5,0,"14,750",24440.16064,2025-04-01,0,1
GORONTALO,2025,5,5097.985233,8767.36,"14,750",2,70.6,3,11.4,0,0,0,"14,750",10834.69535,2025-05-01,0,1
GORONTALO,2025,6,11033.94062,18222.56,"15,050",5,219.4,4,73.3,0,0,0,"14,750",5097.985233,2025-06-01,0,1
JAMBI,2021,2,10196.70435,17888.955,"11,800",3,48.5,4,8.0,0,0,0,"11,800",8497.253625,2021-02-01,0,1
JAMBI,2021,3,25491.76087,44722.3875,"11,800",20,819.1,18,127.4,0,0,0,"11,800",10196.70435,2021-03-01,0,1
JAMBI,2021,4,30590.11305,53666.865,"11,800",9,873.9,12,123.8,18,0,0,"11,800",25491.76087,2021-04-01,0,1
JAMBI,2021,5,16994.50725,29814.925,"11,800",7,639.7,8,95.8,12,3,0,"11,800",30590.11305,2021-05-01,0,1
JAMBI,2021,6,11896.15508,20870.4475,"11,800",6,339.4,6,56.0,0,0,0,"11,800",16994.50725,2021-06-01,0,1
JAMBI,2021,7,8497.253625,14907.4625,"11,800",4,545.8,9,89.3,0,0,0,"11,800",11896.15508,2021-07-01,0,1
JAMBI,2021,8,10196.70435,17888.955,"11,800",9,320.8,6,44.8,0,0,0,"11,800",8497.253625,2021-08-01,0,1
JAMBI,2021,9,16994.50725,29814.925,"11,800",10,604.7,4,126.1,0,0,0,"11,800",10196.70435,2021-09-01,0,1
JAMBI,2021,10,16994.50725,29814.925,"11,800",8,507.0,4,59.2,0,0,0,"11,800",16994.50725,2021-10-01,0,1
JAMBI,2021,11,6797.8029,11925.97,"11,800",12,493.2,5,66.8,0,0,0,"11,800",16994.50725,2021-11-01,0,1
JAMBI,2021,12,6797.8029,11925.97,"11,800",8,267.3,5,57.0,0,0,1,"11,800",6797.8029,2021-12-01,0,1
JAMBI,2022,1,7915.699155,13887.1915,"11,800",1,294.1,3,106.1,0,0,1,"11,800",6797.8029,2022-01-01,0,1
JAMBI,2022,2,9498.838986,16664.6298,"11,800",0,225.2,3,46.8,0,0,0,"11,800",7915.699155,2022-02-01,0,1
JAMBI,2022,3,23747.09747,41661.5745,"11,800",0,431.1,10,116.3,0,0,0,"11,800",9498.838986,2022-03-01,0,1
JAMBI,2022,4,28496.51696,49993.8894,"11,800",0,206.6,6,91.1,28,1,0,"11,800",23747.09747,2022-04-01,0,1
JAMBI,2022,5,15831.39831,27774.383,"11,900",2,197.0,3,43.7,2,5,0,"11,800",28496.51696,2022-05-01,0,1
JAMBI,2022,6,11081.97882,19442.0681,"11,900",1,227.5,2,70.4,0,0,0,"11,900",15831.39831,2022-06-01,0,1
JAMBI,2022,7,7915.699155,13887.1915,"11,900",0,135.9,2,26.9,0,0,0,"11,900",11081.97882,2022-07-01,0,1
JAMBI,2022,8,9498.838986,16664.6298,"11,900",1,307.9,5,121.5,0,0,0,"11,900",7915.699155,2022-08-01,0,1
JAMBI,2022,9,15831.39831,27774.383,"12,100",3,175.1,3,68.3,0,0,0,"11,900",9498.838986,2022-09-01,0,1
JAMBI,2022,10,15831.39831,27774.383,"12,450",1,478.4,6,87.0,0,0,0,"12,100",15831.39831,2022-10-01,0,1
JAMBI,2022,11,6332.559324,11109.7532,"12,700",1,316.2,4,84.6,0,0,0,"12,450",15831.39831,2022-11-01,0,1
JAMBI,2022,12,6332.559324,11109.7532,"12,850",0,243.9,4,37.9,0,0,1,"12,700",6332.559324,2022-12-01,0,1
JAMBI,2023,1,7864.331325,13797.0725,"12,850",9,135.5,5,34.3,0,0,1,"12,850",6332.559324,2023-01-01,0,1
JAMBI,2023,2,9437.19759,16556.487,"12,850",3,217.4,4,32.1,0,0,0,"12,850",7864.331325,2023-02-01,0,1
JAMBI,2023,3,23592.99397,41391.2175,"12,950",5,255.0,3,79.9,9,0,0,"12,850",9437.19759,2023-03-01,0,1
JAMBI,2023,4,28311.59277,49669.461,"12,950",7,180.3,3,29.6,21,7,0,"12,950",23592.99397,2023-04-01,0,1
JAMBI,2023,5,15728.66265,27594.145,"12,950",4,306.3,5,47.4,0,0,0,"12,950",28311.59277,2023-05-01,0,1
JAMBI,2023,6,11010.06386,19315.9015,"13,100",7,112.8,3,56.0,0,0,0,"12,950",15728.66265,2023-06-01,0,1
JAMBI,2023,7,7864.331325,13797.0725,"13,100",8,118.9,2,39.6,0,0,0,"13,100",11010.06386,2023-07-01,0,1
JAMBI,2023,8,9437.19759,16556.487,"13,200",9,88.2,1,43.0,0,0,0,"13,100",7864.331325,2023-08-01,0,1
